CrimeDateTime,HOMICIDE,AGG. ASSAULT,COMMON ASSAULT,LARCENY,AUTO THEFT,ROBBERY - CARJACKING,BURGLARY,LARCENY FROM AUTO,ROBBERY - COMMERCIAL,SHOOTING,ROBBERY - RESIDENCE,ROBBERY - STREET,ARSON,RAPE
2014-09-01 00:00:00+00:00,2,20,41,32,7,1.0,27,23,1,1,0.0,14.0,0.0,2.0
2014-09-02 00:00:00+00:00,1,17,26,41,8,1.0,14,24,0,1,5.0,11.0,0.0,0.0
2014-09-03 00:00:00+00:00,2,12,17,26,10,2.0,17,15,0,1,0.0,12.0,0.0,1.0
2014-09-04 00:00:00+00:00,0,10,24,36,11,2.0,21,18,1,1,2.0,11.0,0.0,3.0
2014-09-05 00:00:00+00:00,0,18,24,39,10,0.0,24,22,2,0,0.0,6.0,0.0,0.0
2014-09-06 00:00:00+00:00,1,12,20,33,12,0.0,19,28,1,3,1.0,10.0,0.0,0.0
2014-09-07 00:00:00+00:00,0,13,31,29,8,0.0,17,21,4,0,0.0,4.0,0.0,0.0
2014-09-08 00:00:00+00:00,0,7,15,34,11,0.0,20,17,2,0,3.0,9.0,2.0,0.0
2014-09-09 00:00:00+00:00,0,12,20,34,8,1.0,22,14,4,1,0.0,2.0,1.0,0.0
2014-09-10 00:00:00+00:00,0,15,21,42,9,0.0,17,24,4,2,2.0,5.0,0.0,0.0
2014-09-11 00:00:00+00:00,1,6,16,40,14,0.0,20,23,2,1,0.0,8.0,0.0,2.0
2014-09-12 00:00:00+00:00,0,24,15,45,7,0.0,26,14,0,2,0.0,10.0,1.0,0.0
2014-09-13 00:00:00+00:00,0,8,19,32,3,0.0,14,18,2,2,1.0,5.0,1.0,0.0
2014-09-14 00:00:00+00:00,0,5,31,28,12,1.0,16,13,0,1,1.0,4.0,1.0,2.0
2014-09-15 00:00:00+00:00,0,10,12,41,4,0.0,27,15,4,1,0.0,6.0,1.0,0.0
2014-09-16 00:00:00+00:00,0,11,17,38,12,1.0,18,12,4,1,2.0,6.0,0.0,0.0
2014-09-17 00:00:00+00:00,0,9,25,42,9,0.0,17,18,0,0,0.0,8.0,0.0,0.0
2014-09-18 00:00:00+00:00,2,17,27,48,8,0.0,19,23,1,0,2.0,13.0,0.0,2.0
2014-09-19 00:00:00+00:00,0,10,21,33,5,0.0,32,14,2,0,0.0,3.0,0.0,0.0
2014-09-20 00:00:00+00:00,1,16,19,26,10,0.0,25,24,4,1,0.0,7.0,0.0,2.0
2014-09-21 00:00:00+00:00,2,14,28,35,8,0.0,9,29,4,0,2.0,7.0,1.0,0.0
2014-09-22 00:00:00+00:00,1,7,15,41,7,0.0,28,20,0,1,7.0,25.0,1.0,1.0
2014-09-23 00:00:00+00:00,2,8,32,34,14,1.0,21,13,6,0,1.0,12.0,1.0,0.0
2014-09-24 00:00:00+00:00,0,15,17,22,12,0.0,16,17,0,1,1.0,18.0,0.0,0.0
2014-09-25 00:00:00+00:00,1,11,15,26,7,1.0,18,21,3,2,0.0,10.0,7.0,0.0
2014-09-26 00:00:00+00:00,1,13,23,41,13,1.0,13,20,0,1,2.0,9.0,0.0,0.0
2014-09-27 00:00:00+00:00,0,14,21,38,12,0.0,28,15,3,1,0.0,5.0,0.0,2.0
2014-09-28 00:00:00+00:00,1,11,19,47,13,0.0,19,13,0,0,1.0,4.0,0.0,0.0
2014-09-29 00:00:00+00:00,0,13,23,44,13,0.0,28,21,3,1,6.0,9.0,1.0,0.0
2014-09-30 00:00:00+00:00,1,15,24,43,4,0.0,20,12,3,1,0.0,7.0,0.0,2.0
2014-10-01 00:00:00+00:00,1,8,21,30,5,0.0,23,23,1,1,0.0,7.0,0.0,2.0
2014-10-02 00:00:00+00:00,0,13,18,30,7,0.0,15,19,0,0,0.0,12.0,0.0,0.0
2014-10-03 00:00:00+00:00,0,10,24,32,12,0.0,21,29,7,0,4.0,11.0,1.0,0.0
2014-10-04 00:00:00+00:00,1,20,29,34,8,2.0,13,17,4,2,3.0,7.0,0.0,4.0
2014-10-05 00:00:00+00:00,1,17,15,26,12,0.0,16,17,3,1,2.0,8.0,2.0,0.0
2014-10-06 00:00:00+00:00,1,10,18,21,7,0.0,22,14,0,1,3.0,9.0,0.0,1.0
2014-10-07 00:00:00+00:00,2,7,19,35,4,0.0,23,25,3,2,2.0,10.0,2.0,0.0
2014-10-08 00:00:00+00:00,0,4,18,32,15,0.0,17,17,3,0,4.0,7.0,2.0,0.0
2014-10-09 00:00:00+00:00,2,10,24,28,12,0.0,18,14,1,2,1.0,16.0,0.0,0.0
2014-10-10 00:00:00+00:00,2,9,20,36,12,0.0,31,22,1,1,1.0,8.0,1.0,1.0
2014-10-11 00:00:00+00:00,1,12,21,19,9,4.0,15,20,0,1,1.0,11.0,0.0,0.0
2014-10-12 00:00:00+00:00,0,13,21,37,12,0.0,26,22,3,2,2.0,7.0,0.0,0.0
2014-10-13 00:00:00+00:00,0,13,27,36,8,0.0,21,17,3,0,1.0,10.0,2.0,1.0
2014-10-14 00:00:00+00:00,0,13,18,28,13,0.0,27,27,3,2,2.0,7.0,0.0,0.0
2014-10-15 00:00:00+00:00,1,8,19,28,11,0.0,26,10,9,1,3.0,8.0,1.0,0.0
2014-10-16 00:00:00+00:00,0,8,28,25,7,2.0,24,28,1,1,1.0,10.0,1.0,1.0
2014-10-17 00:00:00+00:00,0,13,18,30,6,0.0,24,28,7,1,3.0,7.0,0.0,1.0
2014-10-18 00:00:00+00:00,0,16,24,27,11,1.0,20,21,2,0,0.0,12.0,0.0,0.0
2014-10-19 00:00:00+00:00,0,8,13,30,11,0.0,17,24,1,0,1.0,3.0,2.0,0.0
2014-10-20 00:00:00+00:00,0,5,16,39,9,0.0,20,21,1,1,2.0,19.0,1.0,1.0
2014-10-21 00:00:00+00:00,0,18,20,27,8,0.0,18,19,1,0,0.0,12.0,0.0,0.0
2014-10-22 00:00:00+00:00,1,8,18,34,13,0.0,27,42,2,1,1.0,8.0,0.0,1.0
2014-10-23 00:00:00+00:00,1,13,19,28,6,2.0,27,24,4,2,1.0,12.0,1.0,0.0
2014-10-24 00:00:00+00:00,0,11,26,34,15,0.0,24,20,7,0,0.0,12.0,1.0,0.0
2014-10-25 00:00:00+00:00,1,12,23,28,11,2.0,21,21,6,3,0.0,5.0,4.0,0.0
2014-10-26 00:00:00+00:00,0,10,17,28,9,0.0,28,31,0,2,2.0,4.0,1.0,2.0
2014-10-27 00:00:00+00:00,0,15,18,30,3,0.0,31,27,1,1,1.0,6.0,0.0,1.0
2014-10-28 00:00:00+00:00,1,13,16,42,13,0.0,16,26,0,0,0.0,12.0,2.0,2.0
2014-10-29 00:00:00+00:00,1,4,20,46,14,0.0,30,21,2,2,1.0,9.0,0.0,0.0
2014-10-30 00:00:00+00:00,0,9,19,39,13,0.0,24,22,3,1,4.0,14.0,0.0,2.0
2014-10-31 00:00:00+00:00,1,9,25,32,12,0.0,36,27,1,0,1.0,6.0,0.0,1.0
2014-11-01 00:00:00+00:00,1,24,18,31,12,0.0,22,9,1,0,1.0,5.0,0.0,2.0
2014-11-02 00:00:00+00:00,1,13,14,25,14,0.0,19,20,4,1,0.0,5.0,0.0,1.0
2014-11-03 00:00:00+00:00,1,12,12,28,11,0.0,16,23,5,0,1.0,7.0,0.0,1.0
2014-11-04 00:00:00+00:00,0,13,14,26,13,0.0,16,9,1,2,2.0,4.0,1.0,1.0
2014-11-05 00:00:00+00:00,1,16,15,26,7,0.0,25,24,1,2,1.0,13.0,1.0,0.0
2014-11-06 00:00:00+00:00,0,12,19,23,11,1.0,24,21,2,1,1.0,7.0,0.0,0.0
2014-11-07 00:00:00+00:00,0,11,16,39,4,1.0,25,26,1,1,4.0,11.0,2.0,0.0
2014-11-08 00:00:00+00:00,0,13,22,24,11,0.0,15,11,0,4,0.0,7.0,0.0,2.0
2014-11-09 00:00:00+00:00,1,9,24,24,10,4.0,14,27,2,0,1.0,8.0,1.0,0.0
2014-11-10 00:00:00+00:00,2,7,14,31,13,1.0,29,18,1,0,1.0,5.0,1.0,1.0
2014-11-11 00:00:00+00:00,0,14,24,35,10,0.0,26,7,2,1,3.0,13.0,2.0,1.0
2014-11-12 00:00:00+00:00,0,10,21,29,13,0.0,17,20,1,4,1.0,11.0,1.0,0.0
2014-11-13 00:00:00+00:00,0,7,22,30,9,1.0,14,20,2,0,1.0,12.0,0.0,0.0
2014-11-14 00:00:00+00:00,0,12,25,25,12,1.0,24,8,3,2,1.0,12.0,1.0,0.0
2014-11-15 00:00:00+00:00,0,16,20,33,8,1.0,14,15,5,1,1.0,6.0,0.0,0.0
2014-11-16 00:00:00+00:00,0,14,22,12,11,1.0,10,15,1,0,0.0,3.0,3.0,0.0
2014-11-17 00:00:00+00:00,0,7,16,29,9,0.0,17,20,2,1,1.0,7.0,0.0,0.0
2014-11-18 00:00:00+00:00,1,7,24,50,11,0.0,21,18,2,0,1.0,4.0,0.0,1.0
2014-11-19 00:00:00+00:00,2,12,17,29,8,0.0,19,16,2,0,2.0,6.0,2.0,1.0
2014-11-20 00:00:00+00:00,1,8,9,32,8,2.0,28,11,2,1,0.0,6.0,0.0,1.0
2014-11-21 00:00:00+00:00,0,14,22,29,14,0.0,28,12,2,0,1.0,12.0,1.0,0.0
2014-11-22 00:00:00+00:00,0,15,21,33,13,0.0,13,26,4,2,2.0,9.0,1.0,1.0
2014-11-23 00:00:00+00:00,0,14,25,12,11,0.0,22,25,0,1,2.0,7.0,3.0,1.0
2014-11-24 00:00:00+00:00,0,13,20,31,12,0.0,28,28,0,1,3.0,21.0,0.0,1.0
2014-11-25 00:00:00+00:00,1,13,23,26,9,1.0,16,14,0,1,2.0,8.0,0.0,0.0
2014-11-26 00:00:00+00:00,0,11,10,28,10,1.0,39,18,1,4,0.0,8.0,0.0,0.0
2014-11-27 00:00:00+00:00,0,8,10,20,1,1.0,15,15,2,1,3.0,9.0,1.0,0.0
2014-11-28 00:00:00+00:00,0,11,19,36,11,0.0,16,18,1,0,2.0,8.0,3.0,1.0
2014-11-29 00:00:00+00:00,0,9,16,28,7,3.0,21,17,5,1,0.0,7.0,2.0,1.0
2014-11-30 00:00:00+00:00,1,13,21,27,12,0.0,13,15,2,0,0.0,9.0,0.0,2.0
2014-12-01 00:00:00+00:00,2,20,19,50,8,1.0,29,17,1,5,4.0,16.0,0.0,0.0
2014-12-02 00:00:00+00:00,1,8,10,32,7,1.0,21,13,2,1,4.0,7.0,0.0,2.0
2014-12-03 00:00:00+00:00,0,18,23,24,7,0.0,16,21,1,1,4.0,8.0,0.0,2.0
2014-12-04 00:00:00+00:00,0,1,23,40,9,1.0,20,16,2,0,0.0,6.0,0.0,0.0
2014-12-05 00:00:00+00:00,0,6,20,25,10,0.0,40,20,0,0,0.0,11.0,0.0,0.0
2014-12-06 00:00:00+00:00,0,10,17,29,8,1.0,13,17,2,1,0.0,2.0,0.0,0.0
2014-12-07 00:00:00+00:00,1,11,19,25,8,0.0,10,16,2,0,2.0,5.0,0.0,0.0
2014-12-08 00:00:00+00:00,0,12,23,37,8,1.0,20,20,3,0,2.0,11.0,0.0,1.0
2014-12-09 00:00:00+00:00,1,13,14,24,9,0.0,24,12,3,2,1.0,5.0,2.0,0.0
2014-12-10 00:00:00+00:00,0,7,10,25,5,3.0,31,19,2,1,0.0,9.0,0.0,1.0
2014-12-11 00:00:00+00:00,0,15,12,31,9,1.0,12,20,1,2,1.0,13.0,0.0,0.0
2014-12-12 00:00:00+00:00,0,13,24,32,5,0.0,27,20,1,1,1.0,18.0,0.0,2.0
2014-12-13 00:00:00+00:00,0,10,19,20,10,1.0,15,28,0,2,0.0,9.0,0.0,1.0
2014-12-14 00:00:00+00:00,2,10,21,21,8,0.0,13,26,6,1,6.0,5.0,2.0,3.0
2014-12-15 00:00:00+00:00,0,9,14,39,5,0.0,20,16,8,0,0.0,10.0,1.0,0.0
2014-12-16 00:00:00+00:00,1,6,14,29,10,2.0,25,32,0,2,0.0,11.0,0.0,0.0
2014-12-17 00:00:00+00:00,0,8,18,29,12,0.0,30,14,3,1,1.0,7.0,0.0,0.0
2014-12-18 00:00:00+00:00,0,8,9,37,10,0.0,28,19,2,0,1.0,5.0,0.0,0.0
2014-12-19 00:00:00+00:00,0,8,13,40,8,2.0,21,21,1,1,0.0,12.0,1.0,0.0
2014-12-20 00:00:00+00:00,2,18,12,26,17,1.0,22,18,3,2,2.0,6.0,0.0,0.0
2014-12-21 00:00:00+00:00,0,8,21,18,7,1.0,14,22,3,0,0.0,5.0,0.0,1.0
2014-12-22 00:00:00+00:00,1,9,16,46,7,0.0,31,36,3,1,1.0,2.0,1.0,1.0
2014-12-23 00:00:00+00:00,0,12,17,26,10,1.0,24,14,1,2,1.0,10.0,0.0,0.0
2014-12-24 00:00:00+00:00,0,6,16,33,23,1.0,20,9,6,1,0.0,5.0,0.0,0.0
2014-12-25 00:00:00+00:00,1,9,21,15,8,1.0,9,12,1,0,0.0,6.0,0.0,0.0
2014-12-26 00:00:00+00:00,0,5,11,19,3,0.0,10,16,4,0,2.0,5.0,1.0,0.0
2014-12-27 00:00:00+00:00,0,6,18,28,8,2.0,11,23,1,2,0.0,7.0,0.0,1.0
2014-12-28 00:00:00+00:00,1,17,26,18,13,0.0,9,22,1,2,1.0,7.0,0.0,0.0
2014-12-29 00:00:00+00:00,0,7,10,16,9,1.0,16,12,7,1,2.0,14.0,0.0,3.0
2014-12-30 00:00:00+00:00,1,11,11,26,6,2.0,21,18,3,1,2.0,9.0,0.0,0.0
2014-12-31 00:00:00+00:00,1,9,11,37,6,0.0,26,12,1,0,0.0,6.0,0.0,0.0
2015-01-01 00:00:00+00:00,0,19,28,39,15,1.0,24,17,1,2,2.0,9.0,1.0,3.0
2015-01-02 00:00:00+00:00,0,3,7,32,9,1.0,22,12,5,0,6.0,10.0,0.0,1.0
2015-01-03 00:00:00+00:00,3,8,11,11,10,0.0,10,9,0,1,2.0,7.0,2.0,0.0
2015-01-04 00:00:00+00:00,2,6,15,20,11,1.0,5,22,2,0,1.0,11.0,0.0,0.0
2015-01-05 00:00:00+00:00,1,7,15,32,10,1.0,22,24,2,0,4.0,3.0,0.0,1.0
2015-01-06 00:00:00+00:00,0,7,11,30,14,0.0,5,9,4,1,2.0,3.0,1.0,0.0
2015-01-07 00:00:00+00:00,0,11,13,32,11,1.0,19,11,2,2,0.0,5.0,1.0,0.0
2015-01-08 00:00:00+00:00,0,4,12,23,8,1.0,13,10,1,1,0.0,9.0,2.0,0.0
2015-01-09 00:00:00+00:00,2,10,13,29,6,1.0,19,11,0,2,1.0,6.0,1.0,1.0
2015-01-10 00:00:00+00:00,1,5,18,23,15,0.0,10,7,1,0,0.0,4.0,0.0,0.0
2015-01-11 00:00:00+00:00,0,10,19,20,6,0.0,14,13,2,0,1.0,6.0,0.0,1.0
2015-01-12 00:00:00+00:00,1,23,19,26,13,1.0,21,10,2,1,1.0,7.0,0.0,1.0
2015-01-13 00:00:00+00:00,0,8,17,44,15,1.0,17,19,3,1,1.0,8.0,0.0,1.0
2015-01-14 00:00:00+00:00,0,10,14,37,13,1.0,25,17,3,1,0.0,4.0,1.0,1.0
2015-01-15 00:00:00+00:00,0,5,18,44,15,0.0,24,22,4,0,1.0,8.0,1.0,0.0
2015-01-16 00:00:00+00:00,0,10,17,36,5,0.0,33,20,2,2,1.0,4.0,0.0,0.0
2015-01-17 00:00:00+00:00,1,17,15,27,9,0.0,13,32,5,4,0.0,3.0,1.0,1.0
2015-01-18 00:00:00+00:00,2,11,8,21,10,0.0,21,21,7,0,5.0,4.0,0.0,1.0
2015-01-19 00:00:00+00:00,0,15,12,29,15,4.0,23,24,3,2,2.0,11.0,1.0,0.0
2015-01-20 00:00:00+00:00,0,8,9,33,8,1.0,30,17,1,1,1.0,10.0,1.0,1.0
2015-01-21 00:00:00+00:00,0,10,19,30,13,2.0,22,15,6,0,1.0,5.0,0.0,0.0
2015-01-22 00:00:00+00:00,0,8,20,31,6,1.0,16,26,1,1,0.0,5.0,0.0,0.0
2015-01-23 00:00:00+00:00,0,9,19,35,16,1.0,25,17,5,2,4.0,6.0,1.0,0.0
2015-01-24 00:00:00+00:00,1,9,21,24,13,1.0,19,22,5,0,1.0,5.0,2.0,0.0
2015-01-25 00:00:00+00:00,1,10,15,18,11,0.0,16,10,1,0,2.0,4.0,0.0,0.0
2015-01-26 00:00:00+00:00,1,18,12,28,7,0.0,19,15,4,2,2.0,5.0,0.0,0.0
2015-01-27 00:00:00+00:00,0,10,18,37,12,0.0,22,19,4,2,4.0,3.0,0.0,1.0
2015-01-28 00:00:00+00:00,1,6,17,27,12,1.0,21,19,6,1,5.0,5.0,0.0,0.0
2015-01-29 00:00:00+00:00,3,12,19,28,6,0.0,15,16,2,2,0.0,10.0,2.0,1.0
2015-01-30 00:00:00+00:00,1,8,23,29,9,0.0,24,15,1,1,0.0,12.0,0.0,0.0
2015-01-31 00:00:00+00:00,1,9,18,25,15,1.0,12,16,0,1,0.0,2.0,0.0,0.0
2015-02-01 00:00:00+00:00,2,16,24,21,5,0.0,22,11,0,1,0.0,3.0,1.0,0.0
2015-02-02 00:00:00+00:00,0,19,16,28,12,0.0,20,19,1,1,0.0,5.0,1.0,2.0
2015-02-03 00:00:00+00:00,1,5,16,25,9,0.0,19,16,4,0,0.0,9.0,0.0,0.0
2015-02-04 00:00:00+00:00,0,3,24,26,6,1.0,12,14,0,0,0.0,8.0,1.0,2.0
2015-02-05 00:00:00+00:00,0,13,15,28,8,0.0,20,14,2,0,0.0,5.0,2.0,0.0
2015-02-06 00:00:00+00:00,0,9,19,27,11,0.0,18,12,1,0,1.0,5.0,2.0,0.0
2015-02-07 00:00:00+00:00,0,14,21,20,10,1.0,9,12,0,0,1.0,7.0,1.0,0.0
2015-02-08 00:00:00+00:00,0,5,24,9,6,0.0,6,7,0,0,3.0,2.0,1.0,0.0
2015-02-09 00:00:00+00:00,0,10,20,30,11,1.0,17,12,1,1,2.0,4.0,0.0,1.0
2015-02-10 00:00:00+00:00,0,6,11,29,6,2.0,18,14,2,0,1.0,11.0,0.0,0.0
2015-02-11 00:00:00+00:00,1,13,18,28,5,0.0,19,14,1,0,1.0,3.0,0.0,0.0
2015-02-12 00:00:00+00:00,2,9,20,25,11,0.0,10,10,2,4,0.0,4.0,0.0,0.0
2015-02-13 00:00:00+00:00,0,10,16,32,17,1.0,16,17,3,0,0.0,12.0,0.0,0.0
2015-02-14 00:00:00+00:00,1,6,18,23,7,0.0,11,9,2,0,1.0,3.0,0.0,1.0
2015-02-15 00:00:00+00:00,0,7,15,20,3,0.0,13,7,1,0,1.0,7.0,0.0,0.0
2015-02-16 00:00:00+00:00,0,3,8,15,11,0.0,12,11,1,1,0.0,4.0,0.0,0.0
2015-02-17 00:00:00+00:00,0,7,16,19,11,0.0,6,7,2,0,1.0,3.0,0.0,1.0
2015-02-18 00:00:00+00:00,0,7,14,31,5,0.0,17,4,2,0,1.0,8.0,0.0,1.0
2015-02-19 00:00:00+00:00,0,6,12,26,13,0.0,13,3,1,1,0.0,1.0,0.0,0.0
2015-02-20 00:00:00+00:00,0,11,15,19,19,0.0,15,11,0,1,1.0,1.0,0.0,0.0
2015-02-21 00:00:00+00:00,1,6,14,11,10,0.0,10,7,0,0,1.0,5.0,0.0,0.0
2015-02-22 00:00:00+00:00,1,6,19,17,9,0.0,11,9,1,0,0.0,2.0,1.0,0.0
2015-02-23 00:00:00+00:00,0,7,18,17,5,0.0,12,11,3,0,2.0,2.0,0.0,2.0
2015-02-24 00:00:00+00:00,2,3,21,25,9,2.0,5,10,2,0,0.0,1.0,0.0,1.0
2015-02-25 00:00:00+00:00,1,10,15,30,10,0.0,21,19,1,1,1.0,5.0,1.0,1.0
2015-02-26 00:00:00+00:00,0,8,17,25,6,0.0,11,15,1,1,0.0,8.0,0.0,0.0
2015-02-27 00:00:00+00:00,0,12,15,35,9,0.0,15,7,1,0,0.0,7.0,0.0,0.0
2015-02-28 00:00:00+00:00,1,9,22,22,9,0.0,11,15,2,3,1.0,8.0,0.0,0.0
2015-03-01 00:00:00+00:00,0,10,12,34,5,0.0,8,5,1,1,0.0,1.0,0.0,0.0
2015-03-02 00:00:00+00:00,2,11,15,15,10,0.0,8,10,2,0,0.0,4.0,0.0,1.0
2015-03-03 00:00:00+00:00,1,7,16,29,5,1.0,19,14,1,1,1.0,6.0,0.0,0.0
2015-03-04 00:00:00+00:00,0,12,16,17,13,1.0,14,18,1,0,1.0,3.0,0.0,4.0
2015-03-05 00:00:00+00:00,0,6,11,14,4,1.0,10,2,0,0,1.0,5.0,0.0,0.0
2015-03-06 00:00:00+00:00,0,8,12,29,5,1.0,10,8,5,2,2.0,8.0,1.0,1.0
2015-03-07 00:00:00+00:00,0,9,14,14,8,0.0,12,13,5,2,0.0,4.0,2.0,0.0
2015-03-08 00:00:00+00:00,0,8,19,22,12,0.0,13,16,4,1,3.0,4.0,0.0,2.0
2015-03-09 00:00:00+00:00,0,5,19,20,7,0.0,18,15,1,1,0.0,5.0,1.0,0.0
2015-03-10 00:00:00+00:00,1,8,19,33,6,0.0,18,18,2,0,2.0,6.0,0.0,2.0
2015-03-11 00:00:00+00:00,0,15,19,24,13,2.0,17,20,1,2,2.0,6.0,0.0,2.0
2015-03-12 00:00:00+00:00,2,10,17,38,11,2.0,22,22,2,1,0.0,9.0,0.0,1.0
2015-03-13 00:00:00+00:00,0,10,24,29,5,1.0,23,23,0,2,4.0,7.0,0.0,0.0
2015-03-14 00:00:00+00:00,0,11,23,24,11,0.0,15,20,3,0,1.0,3.0,1.0,3.0
2015-03-15 00:00:00+00:00,0,8,10,33,6,2.0,12,13,1,2,1.0,11.0,0.0,0.0
2015-03-16 00:00:00+00:00,0,10,17,28,8,0.0,22,23,0,1,1.0,9.0,2.0,0.0
2015-03-17 00:00:00+00:00,1,10,27,37,7,0.0,24,18,3,2,4.0,9.0,0.0,2.0
2015-03-18 00:00:00+00:00,0,11,22,25,6,0.0,18,19,3,0,1.0,5.0,0.0,2.0
2015-03-19 00:00:00+00:00,0,10,18,38,5,0.0,8,22,3,0,2.0,4.0,1.0,0.0
2015-03-20 00:00:00+00:00,0,15,20,27,13,0.0,25,15,1,2,0.0,3.0,0.0,0.0
2015-03-21 00:00:00+00:00,0,16,12,33,11,1.0,17,16,0,1,0.0,7.0,2.0,0.0
2015-03-22 00:00:00+00:00,0,20,19,20,9,1.0,10,9,1,0,2.0,9.0,0.0,0.0
2015-03-23 00:00:00+00:00,2,17,16,30,9,1.0,30,12,1,1,0.0,3.0,0.0,1.0
2015-03-24 00:00:00+00:00,1,8,22,29,10,0.0,16,13,0,1,0.0,4.0,1.0,4.0
2015-03-25 00:00:00+00:00,0,6,21,25,10,0.0,20,26,2,0,0.0,8.0,0.0,0.0
2015-03-26 00:00:00+00:00,1,16,18,30,8,0.0,13,17,0,0,1.0,10.0,0.0,0.0
2015-03-27 00:00:00+00:00,1,12,23,36,8,1.0,22,30,1,1,1.0,5.0,1.0,1.0
2015-03-28 00:00:00+00:00,1,15,18,25,6,0.0,22,23,1,2,0.0,4.0,1.0,1.0
2015-03-29 00:00:00+00:00,0,13,20,24,8,0.0,10,13,4,0,0.0,2.0,0.0,0.0
2015-03-30 00:00:00+00:00,2,11,21,37,8,0.0,12,10,1,1,4.0,5.0,3.0,0.0
2015-03-31 00:00:00+00:00,0,9,24,33,5,0.0,22,7,0,0,1.0,2.0,3.0,0.0
2015-04-01 00:00:00+00:00,0,7,24,33,13,0.0,19,12,1,0,0.0,6.0,0.0,3.0
2015-04-02 00:00:00+00:00,0,22,18,34,11,1.0,17,17,1,7,0.0,4.0,0.0,0.0
2015-04-03 00:00:00+00:00,0,16,19,27,9,0.0,17,30,1,2,1.0,4.0,0.0,1.0
2015-04-04 00:00:00+00:00,3,9,24,27,11,0.0,17,9,0,0,1.0,8.0,0.0,0.0
2015-04-05 00:00:00+00:00,0,5,26,21,7,0.0,10,9,0,1,3.0,5.0,2.0,0.0
2015-04-06 00:00:00+00:00,0,7,20,35,7,1.0,23,18,3,0,2.0,3.0,2.0,1.0
2015-04-07 00:00:00+00:00,1,11,8,23,7,0.0,15,23,0,2,3.0,5.0,2.0,1.0
2015-04-08 00:00:00+00:00,1,13,12,28,12,1.0,11,13,2,1,1.0,5.0,0.0,1.0
2015-04-09 00:00:00+00:00,0,4,14,32,14,2.0,11,22,1,0,2.0,3.0,0.0,0.0
2015-04-10 00:00:00+00:00,1,7,17,28,5,1.0,10,15,1,0,0.0,7.0,0.0,1.0
2015-04-11 00:00:00+00:00,0,9,19,31,13,1.0,20,10,1,0,0.0,6.0,1.0,2.0
2015-04-12 00:00:00+00:00,0,10,23,21,5,2.0,16,14,0,0,1.0,5.0,0.0,3.0
2015-04-13 00:00:00+00:00,1,8,14,40,6,0.0,20,8,0,1,0.0,5.0,1.0,1.0
2015-04-14 00:00:00+00:00,0,7,17,21,8,0.0,21,26,1,0,1.0,6.0,0.0,1.0
2015-04-15 00:00:00+00:00,0,11,25,28,9,0.0,23,22,1,1,0.0,12.0,1.0,1.0
2015-04-16 00:00:00+00:00,0,11,19,36,9,0.0,30,22,3,0,2.0,5.0,0.0,2.0
2015-04-17 00:00:00+00:00,3,17,8,30,10,2.0,18,23,1,2,3.0,4.0,0.0,2.0
2015-04-18 00:00:00+00:00,0,15,35,22,8,1.0,11,20,3,2,0.0,8.0,0.0,3.0
2015-04-19 00:00:00+00:00,0,15,23,32,11,1.0,15,15,0,0,1.0,5.0,0.0,0.0
2015-04-20 00:00:00+00:00,0,7,25,22,9,0.0,22,23,6,1,1.0,7.0,1.0,0.0
2015-04-21 00:00:00+00:00,2,14,23,25,10,0.0,22,21,1,2,0.0,7.0,0.0,0.0
2015-04-22 00:00:00+00:00,0,11,19,23,8,1.0,13,17,0,1,0.0,12.0,1.0,2.0
2015-04-23 00:00:00+00:00,1,9,23,31,14,0.0,25,22,1,0,0.0,7.0,0.0,2.0
2015-04-24 00:00:00+00:00,1,22,14,29,8,0.0,25,25,1,1,1.0,5.0,0.0,2.0
2015-04-25 00:00:00+00:00,1,41,24,27,14,1.0,31,18,3,1,1.0,7.0,0.0,0.0
2015-04-26 00:00:00+00:00,2,6,12,15,8,2.0,21,13,2,2,0.0,9.0,3.0,2.0
2015-04-27 00:00:00+00:00,0,90,11,25,29,7.0,210,15,13,0,1.0,9.0,10.0,1.0
2015-04-28 00:00:00+00:00,1,12,8,16,5,3.0,98,9,2,5,0.0,8.0,14.0,3.0
2015-04-29 00:00:00+00:00,3,12,19,14,6,1.0,21,12,0,2,2.0,8.0,4.0,0.0
2015-04-30 00:00:00+00:00,2,12,17,19,10,1.0,26,13,1,3,4.0,7.0,1.0,2.0
2015-05-01 00:00:00+00:00,1,8,13,42,9,0.0,27,13,3,2,0.0,8.0,1.0,0.0
2015-05-02 00:00:00+00:00,1,11,16,19,9,2.0,10,12,1,1,3.0,6.0,1.0,0.0
2015-05-03 00:00:00+00:00,1,17,25,14,8,1.0,11,8,1,1,1.0,5.0,2.0,1.0
2015-05-04 00:00:00+00:00,2,11,13,27,10,4.0,17,18,0,4,0.0,14.0,0.0,1.0
2015-05-05 00:00:00+00:00,0,25,23,28,16,2.0,28,21,2,4,2.0,7.0,0.0,0.0
2015-05-06 00:00:00+00:00,1,12,15,35,12,0.0,25,17,2,0,5.0,10.0,1.0,0.0
2015-05-07 00:00:00+00:00,2,21,23,32,11,0.0,20,17,2,6,3.0,6.0,1.0,1.0
2015-05-08 00:00:00+00:00,0,18,25,24,10,0.0,19,12,2,0,2.0,8.0,3.0,2.0
2015-05-09 00:00:00+00:00,0,14,26,26,13,0.0,20,13,1,2,3.0,2.0,1.0,2.0
