id,release_date,movie,production_budget,domestic_gross,worldwide_gross,tconst,primary_title,original_title,start_year,runtime_minutes,genres,revenue-domestic,revenue-worldwide,lost_money,roi-domestic,roi-worldwide,release_month
59,2003-07-11,The Journey,500000.0,19800.0,19800.0,tt3025936,The Journey,The Journey,2014,112.0,"Adventure,Drama,Mystery",-480200.0,-480200.0,True,-96.04,-96.04,7
59,2003-07-11,The Journey,500000.0,19800.0,19800.0,tt3144678,The Journey,The Journey,2014,103.0,"Comedy,Drama,Family",-480200.0,-480200.0,True,-96.04,-96.04,7
59,2003-07-11,The Journey,500000.0,19800.0,19800.0,tt4826674,The Journey,The Journey,2016,94.0,Drama,-480200.0,-480200.0,True,-96.04,-96.04,7
59,2003-07-11,The Journey,500000.0,19800.0,19800.0,tt4900076,The Journey,The Journey,2015,91.0,"Comedy,Drama",-480200.0,-480200.0,True,-96.04,-96.04,7
59,2003-07-11,The Journey,500000.0,19800.0,19800.0,tt5270158,The Journey,The Journey,2015,26.0,"Documentary,Sport",-480200.0,-480200.0,True,-96.04,-96.04,7
59,2003-07-11,The Journey,500000.0,19800.0,19800.0,tt6067118,The Journey,The Journey,2013,90.0,"Biography,Documentary,Drama",-480200.0,-480200.0,True,-96.04,-96.04,7
59,2003-07-11,The Journey,500000.0,19800.0,19800.0,tt6213758,The Journey,The Journey,2017,82.0,"Drama,Thriller",-480200.0,-480200.0,True,-96.04,-96.04,7
59,2003-07-11,The Journey,500000.0,19800.0,19800.0,tt6956150,The Journey,The Journey,2017,,Documentary,-480200.0,-480200.0,True,-96.04,-96.04,7
65,2014-09-10,Born to Fly: Elizabeth Streb vs. Gravity,500000.0,1822.0,1822.0,tt2246526,Born to Fly: Elizabeth Streb vs. Gravity,Born to Fly: Elizabeth Streb vs. Gravity,2014,82.0,"Action,Biography,Documentary",-498178.0,-498178.0,True,-99.6356,-99.6356,9
66,2013-06-28,Detention of the Dead,500000.0,1778.0,1778.0,tt1865346,Detention of the Dead,Detention of the Dead,2012,87.0,"Action,Adventure,Comedy",-498222.0,-498222.0,True,-99.6444,-99.6444,6
67,2018-05-11,Higher Power,500000.0,528.0,528.0,tt2924392,Higher Power,Higher Power,2018,93.0,"Action,Sci-Fi,Thriller",-499472.0,-499472.0,True,-99.8944,-99.8944,5
72,2010-12-31,Drones,500000.0,0.0,0.0,tt1232775,Drones,Drones,2010,98.0,Comedy,-500000.0,-500000.0,True,-100.0,-100.0,12
72,2010-12-31,Drones,500000.0,0.0,0.0,tt2179027,Drones,Drones,2013,82.0,Thriller,-500000.0,-500000.0,True,-100.0,-100.0,12
73,2012-04-03,Enter Nowhere,500000.0,0.0,0.0,tt1631707,Enter Nowhere,Enter Nowhere,2011,90.0,"Mystery,Sci-Fi,Thriller",-500000.0,-500000.0,True,-100.0,-100.0,4
74,2012-07-17,Girls Gone Dead,500000.0,0.0,0.0,tt1884318,Girls Gone Dead,Girls Gone Dead,2012,104.0,"Comedy,Horror",-500000.0,-500000.0,True,-100.0,-100.0,7
77,2015-07-24,The Outrageous Sophie Tucker,500000.0,0.0,0.0,tt2825768,The Outrageous Sophie Tucker,The Outrageous Sophie Tucker,2014,96.0,Documentary,-500000.0,-500000.0,True,-100.0,-100.0,7
78,2015-03-10,Subconscious,500000.0,0.0,0.0,tt1764615,Subconscious,Subconscious,2010,72.0,Horror,-500000.0,-500000.0,True,-100.0,-100.0,3
78,2015-03-10,Subconscious,500000.0,0.0,0.0,tt2909932,Subconscious,Subconscious,2015,122.0,"Action,Mystery,Thriller",-500000.0,-500000.0,True,-100.0,-100.0,3
79,2015-04-14,Roadside,500000.0,0.0,0.0,tt1958007,Roadside,Roadside,2013,90.0,"Drama,Horror,Mystery",-500000.0,-500000.0,True,-100.0,-100.0,4
80,2014-12-31,Diamond Ruff,500000.0,0.0,0.0,tt2111292,Diamond Ruff,Diamond Ruff,2015,82.0,Action,-500000.0,-500000.0,True,-100.0,-100.0,12
81,2015-02-10,Love in the Time of Monsters,500000.0,0.0,0.0,tt2403415,Love in the Time of Monsters,Love in the Time of Monsters,2014,97.0,"Comedy,Horror",-500000.0,-500000.0,True,-100.0,-100.0,2
82,2012-12-31,El rey de Najayo,500000.0,0.0,0.0,tt2275671,The King of Najayo,El rey de Najayo,2012,101.0,"Crime,Drama",-500000.0,-500000.0,True,-100.0,-100.0,12
83,2015-12-31,Fight to the Finish,500000.0,0.0,0.0,tt3152288,Fight to the Finish,Fight to the Finish,2016,94.0,"Action,Romance,Sport",-500000.0,-500000.0,True,-100.0,-100.0,12
84,2013-12-31,Bucky and the Squirrels,500000.0,0.0,0.0,tt3126876,Bucky and the Squirrels,Bucky and the Squirrels,2015,82.0,Comedy,-500000.0,-500000.0,True,-100.0,-100.0,12
85,1990-12-31,Going Under,500000.0,0.0,0.0,tt1986015,Going Under,Going Under,2011,83.0,"Action,Horror,Thriller",-500000.0,-500000.0,True,-100.0,-100.0,12
85,1990-12-31,Going Under,500000.0,0.0,0.0,tt2950444,Going Under,Going Under,2013,49.0,Drama,-500000.0,-500000.0,True,-100.0,-100.0,12
87,2015-08-11,Alleluia! The Devil's Carnival,500000.0,0.0,0.0,tt3892618,Alleluia! The Devil's Carnival,Alleluia! The Devil's Carnival,2016,97.0,"Horror,Musical",-500000.0,-500000.0,True,-100.0,-100.0,8
89,2014-12-31,The Sound and the Shadow,500000.0,0.0,0.0,tt2190180,The Sound and the Shadow,The Sound and the Shadow,2014,90.0,"Comedy,Mystery,Thriller",-500000.0,-500000.0,True,-100.0,-100.0,12
90,2015-12-31,Rodeo Girl,500000.0,0.0,0.0,tt4062896,Rodeo Girl,Rodeo Girl,2016,108.0,"Adventure,Family",-500000.0,-500000.0,True,-100.0,-100.0,12
95,2006-03-31,Brick,450000.0,2075743.0,4243996.0,tt10227710,Brick,Brick,2019,93.0,"Drama,Family,Romance",1625743.0,3793996.0,False,361.27622222222226,843.1102222222222,3
96,1997-08-22,Sunday,450000.0,410919.0,450349.0,tt10435840,Sunday,Sunday,2019,82.0,Drama,-39081.0,349.0,True,-8.684666666666667,0.07755555555555556,8
96,1997-08-22,Sunday,450000.0,410919.0,450349.0,tt1766118,Sunday,Sunday,2010,90.0,Comedy,-39081.0,349.0,True,-8.684666666666667,0.07755555555555556,8
96,1997-08-22,Sunday,450000.0,410919.0,450349.0,tt2225910,Sunday,Sunday,2012,,Drama,-39081.0,349.0,True,-8.684666666666667,0.07755555555555556,8
96,1997-08-22,Sunday,450000.0,410919.0,450349.0,tt2262157,Sunday,Sunday,2014,71.0,"Drama,Romance",-39081.0,349.0,True,-8.684666666666667,0.07755555555555556,8
96,1997-08-22,Sunday,450000.0,410919.0,450349.0,tt2380213,Sunday,Sunday,2012,65.0,"Crime,Drama",-39081.0,349.0,True,-8.684666666666667,0.07755555555555556,8
96,1997-08-22,Sunday,450000.0,410919.0,450349.0,tt3111734,Sunday,Sunday,2012,56.0,Drama,-39081.0,349.0,True,-8.684666666666667,0.07755555555555556,8
96,1997-08-22,Sunday,450000.0,410919.0,450349.0,tt4625198,Sunday,Sunday,2015,11.0,"Documentary,Drama,Family",-39081.0,349.0,True,-8.684666666666667,0.07755555555555556,8
100,2014-07-11,As It Is in Heaven,450000.0,13486.0,13486.0,tt2176228,As It Is in Heaven,As It Is in Heaven,2014,86.0,Drama,-436514.0,-436514.0,True,-97.00311111111111,-97.00311111111111,7
1,2014-07-01,Mutual Friends,450000.0,0.0,0.0,tt2112209,Mutual Friends,Mutual Friends,2013,86.0,"Comedy,Romance",-450000.0,-450000.0,True,-100.0,-100.0,7
7,2014-04-25,Blue Ruin,420000.0,258384.0,437002.0,tt2359024,Blue Ruin,Blue Ruin,2013,90.0,"Crime,Drama,Thriller",-161616.0,17002.0,True,-38.48,4.048095238095238,4
12,2008-10-24,Heroes,400000.0,655538.0,655538.0,tt8824064,Heroes,Heroes,2019,88.0,Documentary,255538.0,255538.0,False,63.8845,63.8845,10
13,2004-10-06,Tarnation,400000.0,592014.0,1162014.0,tt5569344,Tarnation,Tarnation,2017,90.0,"Comedy,Horror",192014.0,762014.0,False,48.0035,190.5035,10
14,2010-10-15,I Want Your Money,400000.0,433588.0,433588.0,tt1560957,I Want Your Money,I Want Your Money,2010,92.0,Documentary,33588.0,33588.0,False,8.397,8.397,10
16,1980-05-16,Home Movies,400000.0,89134.0,89134.0,tt2066891,Home Movies,Home Movies,2011,77.0,"Documentary,Family",-310866.0,-310866.0,True,-77.7165,-77.7165,5
16,1980-05-16,Home Movies,400000.0,89134.0,89134.0,tt2375127,Home Movies,Home Movies,2010,,Documentary,-310866.0,-310866.0,True,-77.7165,-77.7165,5
17,2001-07-27,Jackpot,400000.0,44452.0,44452.0,tt2180421,Jackpot,Jackpot,2012,95.0,Drama,-355548.0,-355548.0,True,-88.887,-88.887,7
17,2001-07-27,Jackpot,400000.0,44452.0,44452.0,tt3309662,Jackpot,Jackpot,2013,132.0,"Comedy,Thriller",-355548.0,-355548.0,True,-88.887,-88.887,7
17,2001-07-27,Jackpot,400000.0,44452.0,44452.0,tt5094332,Jackpot,Jackpot,2015,11.0,"Biography,Documentary",-355548.0,-355548.0,True,-88.887,-88.887,7
17,2001-07-27,Jackpot,400000.0,44452.0,44452.0,tt8671762,Jackpot,Jackpot,2018,150.0,"Comedy,Romance",-355548.0,-355548.0,True,-88.887,-88.887,7
23,2014-12-31,Pancakes,400000.0,0.0,0.0,tt3867652,Pancakes,Pancakes,2014,,Drama,-400000.0,-400000.0,True,-100.0,-100.0,12
28,1980-01-01,Maniac,350000.0,10000000.0,10000000.0,tt2069843,Maniac,Maniac,2011,160.0,"Action,Horror,Thriller",9650000.0,9650000.0,False,2757.1428571428573,2757.1428571428573,1
28,1980-01-01,Maniac,350000.0,10000000.0,10000000.0,tt2103217,Maniac,Maniac,2012,89.0,"Horror,Thriller",9650000.0,9650000.0,False,2757.1428571428573,2757.1428571428573,1
35,2015-10-20,Rotor DR1,350000.0,0.0,0.0,tt4162992,Rotor DR1,Rotor DR1,2015,98.0,"Family,Sci-Fi",-350000.0,-350000.0,True,-100.0,-100.0,10
51,2011-03-11,3 Backyards,300000.0,39475.0,39475.0,tt1314190,3 Backyards,3 Backyards,2010,88.0,Drama,-260525.0,-260525.0,True,-86.84166666666667,-86.84166666666667,3
57,2014-03-28,Locker 13,300000.0,3496.0,3496.0,tt1241226,Locker 13,Locker 13,2014,90.0,Thriller,-296504.0,-296504.0,True,-98.83466666666666,-98.83466666666666,3
58,2015-10-23,The Looking Glass,300000.0,1711.0,1711.0,tt1883370,The Looking Glass,The Looking Glass,2011,80.0,Fantasy,-298289.0,-298289.0,True,-99.42966666666668,-99.42966666666668,10
58,2015-10-23,The Looking Glass,300000.0,1711.0,1711.0,tt2912776,The Looking Glass,The Looking Glass,2015,110.0,"Drama,Music",-298289.0,-298289.0,True,-99.42966666666668,-99.42966666666668,10
59,2014-10-31,All You Need Is Love,300000.0,0.0,3565259.0,tt2704210,All You Need Is Love,All You Need Is Love,2014,90.0,Documentary,-300000.0,3265259.0,True,-100.0,1088.4196666666667,10
59,2014-10-31,All You Need Is Love,300000.0,0.0,3565259.0,tt8161226,All You Need Is Love,All You Need Is Love,2018,113.0,"Comedy,Romance",-300000.0,3265259.0,True,-100.0,1088.4196666666667,10
61,2012-07-03,Some Guy Who Kills People,300000.0,0.0,0.0,tt1568341,Some Guy Who Kills People,Some Guy Who Kills People,2011,97.0,"Comedy,Crime,Drama",-300000.0,-300000.0,True,-100.0,-100.0,7
62,2013-08-07,Midnight Cabaret,300000.0,0.0,0.0,tt2145676,Midnight Cabaret,Midnight Cabaret,2012,78.0,"Action,Crime,Drama",-300000.0,-300000.0,True,-100.0,-100.0,8
63,2015-03-10,Teeth and Blood,300000.0,0.0,0.0,tt1991199,Teeth and Blood,Teeth and Blood,2015,96.0,"Action,Horror",-300000.0,-300000.0,True,-100.0,-100.0,3
65,2010-12-31,Anderson's Cross,300000.0,0.0,0.0,tt0393049,Anderson's Cross,Anderson's Cross,2010,98.0,"Comedy,Drama,Romance",-300000.0,-300000.0,True,-100.0,-100.0,12
66,2015-12-08,Amidst the Devil's Wings,300000.0,0.0,0.0,tt3976258,Amidst the Devil's Wings,Amidst the Devil's Wings,2014,90.0,"Action,Crime,Drama",-300000.0,-300000.0,True,-100.0,-100.0,12
67,2010-12-31,Death Calls,290000.0,0.0,0.0,tt1328873,Death Calls,Death Calls,2010,90.0,"Action,Adventure,Mystery",-290000.0,-290000.0,True,-100.0,-100.0,12
68,2012-08-17,Compliance,270000.0,319285.0,830700.0,tt1971352,Compliance,Compliance,2012,90.0,"Biography,Crime,Drama",49285.0,560700.0,False,18.253703703703703,207.66666666666666,8
69,1981-05-01,Graduation Day,250000.0,23894000.0,23894000.0,tt2616818,Graduation Day,Graduation Day,2015,75.0,Thriller,23644000.0,23644000.0,False,9457.599999999999,9457.599999999999,5
72,2017-04-28,Sleight,250000.0,3930990.0,3934450.0,tt4573516,Sleight,Sleight,2016,89.0,"Action,Drama,Sci-Fi",3680990.0,3684450.0,False,1472.396,1473.78,4
74,2011-10-28,Like Crazy,250000.0,3395391.0,3728400.0,tt1758692,Like Crazy,Like Crazy,2011,86.0,"Drama,Romance",3145391.0,3478400.0,False,1258.1564,1391.3600000000001,10
74,2011-10-28,Like Crazy,250000.0,3395391.0,3728400.0,tt8681390,Like Crazy,Like Crazy,2018,,Drama,3145391.0,3478400.0,False,1258.1564,1391.3600000000001,10
78,1998-09-11,Cube,250000.0,489220.0,8969065.0,tt3020324,Cube,Cube,2013,113.0,"Biography,Documentary",239220.0,8719065.0,False,95.68799999999999,3487.626,9
81,2005-07-22,November,250000.0,191862.0,191862.0,tt3515578,November,November,2014,1.0,"Documentary,History",-58138.0,-58138.0,True,-23.255200000000002,-23.255200000000002,7
81,2005-07-22,November,250000.0,191862.0,191862.0,tt6164502,November,November,2017,115.0,"Drama,Fantasy,Horror",-58138.0,-58138.0,True,-23.255200000000002,-23.255200000000002,7
82,1999-09-17,Sugar Town,250000.0,178095.0,178095.0,tt9125468,Sugar Town,Sugar Town,2018,75.0,"Drama,Horror,Sci-Fi",-71905.0,-71905.0,True,-28.762,-28.762,9
83,2008-03-28,Happy Valley,250000.0,67665.0,67665.0,tt2171902,Happy Valley,Happy Valley,2014,98.0,"Documentary,Drama,Sport",-182335.0,-182335.0,True,-72.934,-72.934,3
84,2013-08-02,The Canyons,250000.0,59671.0,62375.0,tt2292959,The Canyons,The Canyons,2013,99.0,"Drama,Thriller",-190329.0,-187625.0,True,-76.1316,-75.05,8
89,2014-06-06,Test,250000.0,18823.0,18823.0,tt2407380,Test,Test,2013,89.0,Drama,-231177.0,-231177.0,True,-92.4708,-92.4708,6
89,2014-06-06,Test,250000.0,18823.0,18823.0,tt6988290,Test,Test,2018,106.0,Drama,-231177.0,-231177.0,True,-92.4708,-92.4708,6
91,2015-03-24,Along the Roadside,250000.0,0.0,3234.0,tt2290113,Along the Roadside,Along the Roadside,2013,108.0,"Comedy,Music,Romance",-250000.0,-246766.0,True,-100.0,-98.7064,3
93,2010-10-05,Rust,250000.0,0.0,0.0,tt1360826,Rust,Rust,2010,95.0,Drama,-250000.0,-250000.0,True,-100.0,-100.0,10
93,2010-10-05,Rust,250000.0,0.0,0.0,tt3490320,Rust,Rust,2015,75.0,"Horror,Thriller",-250000.0,-250000.0,True,-100.0,-100.0,10
93,2010-10-05,Rust,250000.0,0.0,0.0,tt4696758,Rust,Rust,2015,10.0,Documentary,-250000.0,-250000.0,True,-100.0,-100.0,10
94,2010-12-31,The Christmas Bunny,250000.0,0.0,0.0,tt1640714,The Christmas Bunny,The Christmas Bunny,2010,98.0,"Drama,Family",-250000.0,-250000.0,True,-100.0,-100.0,12
96,2012-12-18,The Frozen,250000.0,0.0,0.0,tt2363439,The Frozen,The Frozen,2012,95.0,"Drama,Thriller",-250000.0,-250000.0,True,-100.0,-100.0,12
98,2010-12-31,Butterfly,250000.0,0.0,0.0,tt1342096,Butterfly,Butterfly,2010,90.0,"Horror,Thriller",-250000.0,-250000.0,True,-100.0,-100.0,12
98,2010-12-31,Butterfly,250000.0,0.0,0.0,tt9121568,Butterfly,Butterfly,2018,80.0,"Documentary,Sport",-250000.0,-250000.0,True,-100.0,-100.0,12
99,2015-02-03,UnDivided,250000.0,0.0,0.0,tt3564748,UnDivided,UnDivided,2013,66.0,Documentary,-250000.0,-250000.0,True,-100.0,-100.0,2
100,2014-12-31,Horse Camp,250000.0,0.0,0.0,tt3421204,Horse Camp,Horse Camp,2017,108.0,Family,-250000.0,-250000.0,True,-100.0,-100.0,12
1,2015-02-24,Give Me Shelter,250000.0,0.0,0.0,tt2559658,Give Me Shelter,Give Me Shelter,2014,90.0,Documentary,-250000.0,-250000.0,True,-100.0,-100.0,2
5,2015-10-09,Western Religion,250000.0,0.0,0.0,tt3210710,Western Religion,Western Religion,2015,105.0,"Adventure,Drama,Fantasy",-250000.0,-250000.0,True,-100.0,-100.0,10
10,2012-07-20,Burn,225000.0,1109276.0,1109276.0,tt1781784,Burn,Burn,2012,86.0,Documentary,884276.0,884276.0,False,393.01155555555556,393.01155555555556,7
10,2012-07-20,Burn,225000.0,1109276.0,1109276.0,tt6086100,Burn,Burn,2015,90.0,Thriller,884276.0,884276.0,False,393.01155555555556,393.01155555555556,7
16,1996-10-18,Swingers,200000.0,4505922.0,6618578.0,tt10297320,Swingers,Swingers,2019,,Comedy,4305922.0,6418578.0,False,2152.9610000000002,3209.2889999999998,10
16,1996-10-18,Swingers,200000.0,4505922.0,6618578.0,tt6016012,Swingers,Swingers,2016,85.0,Comedy,4305922.0,6418578.0,False,2152.9610000000002,3209.2889999999998,10
16,1996-10-18,Swingers,200000.0,4505922.0,6618578.0,tt8630424,Swingers,Swingers,2018,86.0,Comedy,4305922.0,6418578.0,False,2152.9610000000002,3209.2889999999998,10
18,2011-02-25,The Grace Card,200000.0,2430735.0,2430735.0,tt1544600,The Grace Card,The Grace Card,2010,101.0,Drama,2230735.0,2230735.0,False,1115.3675,1115.3675,2
21,2015-06-19,The Overnight,200000.0,1109808.0,1165996.0,tt3844362,The Overnight,The Overnight,2015,79.0,"Comedy,Mystery",909808.0,965996.0,False,454.904,482.998,6
23,2012-10-12,Middle of Nowhere,200000.0,236806.0,236806.0,tt1211890,Middle of Nowhere,Middle of Nowhere,2012,97.0,Drama,36806.0,36806.0,False,18.403,18.403,10
26,2002-05-10,Hybrid,200000.0,162605.0,162605.0,tt3105014,Hybrid,Hybrid,2013,104.0,"Documentary,Sport",-37395.0,-37395.0,True,-18.6975,-18.6975,5
26,2002-05-10,Hybrid,200000.0,162605.0,162605.0,tt8324078,Hybrid,Hybrid,2018,64.0,"Horror,Thriller",-37395.0,-37395.0,True,-18.6975,-18.6975,5
32,2005-01-07,Solitude,200000.0,6260.0,6260.0,tt1810759,Solitude,Solitude,2011,96.0,"Biography,Documentary,Drama",-193740.0,-193740.0,True,-96.87,-96.87,1
32,2005-01-07,Solitude,200000.0,6260.0,6260.0,tt3565836,American Beast,Solitude,2014,89.0,"Action,Comedy,Horror",-193740.0,-193740.0,True,-96.87,-96.87,1
32,2005-01-07,Solitude,200000.0,6260.0,6260.0,tt4291880,Solitude,Solitude,2014,58.0,Drama,-193740.0,-193740.0,True,-96.87,-96.87,1
33,2014-03-14,The Word,200000.0,3648.0,3648.0,tt2338341,The Word,The Word,2013,104.0,Drama,-196352.0,-196352.0,True,-98.176,-98.176,3
38,2014-09-12,Archaeology of a Woman,200000.0,0.0,0.0,tt1702455,Archaeology of a Woman,Archaeology of a Woman,2012,94.0,Drama,-200000.0,-200000.0,True,-100.0,-100.0,9
39,2014-08-26,Sanctuary; Quite a Conundrum,200000.0,0.0,0.0,tt2049518,Sanctuary; Quite a Conundrum,Sanctuary; Quite a Conundrum,2012,82.0,"Comedy,Horror,Thriller",-200000.0,-200000.0,True,-100.0,-100.0,8
40,2015-09-29,Theresa Is a Mother,200000.0,0.0,0.0,tt1989646,Theresa Is a Mother,Theresa Is a Mother,2012,105.0,"Comedy,Drama,Music",-200000.0,-200000.0,True,-100.0,-100.0,9
41,2015-11-10,Perfect Cowboy,200000.0,0.0,0.0,tt3581098,Perfect Cowboy,Perfect Cowboy,2014,109.0,Drama,-200000.0,-200000.0,True,-100.0,-100.0,11
42,2014-12-31,H.,200000.0,0.0,0.0,tt3666210,H.,H.,2014,93.0,"Drama,Sci-Fi,Thriller",-200000.0,-200000.0,True,-100.0,-100.0,12
43,2011-09-23,Weekend,190000.0,484592.0,1577585.0,tt1714210,Weekend,Weekend,2011,97.0,"Drama,Romance",294592.0,1387585.0,False,155.04842105263157,730.3078947368422,9
43,2011-09-23,Weekend,190000.0,484592.0,1577585.0,tt1791679,Weekend,Weekend,2011,121.0,"Action,Comedy,Crime",294592.0,1387585.0,False,155.04842105263157,730.3078947368422,9
43,2011-09-23,Weekend,190000.0,484592.0,1577585.0,tt1910670,Weekend,Weekend,2011,80.0,"Comedy,Drama",294592.0,1387585.0,False,155.04842105263157,730.3078947368422,9
43,2011-09-23,Weekend,190000.0,484592.0,1577585.0,tt5167782,Weekend,Weekend,2012,71.0,Horror,294592.0,1387585.0,False,155.04842105263157,730.3078947368422,9
45,2015-02-27,Butterfly Girl,180000.0,17503.0,17503.0,tt2421956,Butterfly Girl,Butterfly Girl,2014,78.0,Documentary,-162497.0,-162497.0,True,-90.2761111111111,-90.2761111111111,2
46,2017-06-16,Arrowhead,180000.0,0.0,0.0,tt3013160,Alien Arrival,Arrowhead,2016,95.0,"Action,Adventure,Sci-Fi",-180000.0,-180000.0,True,-100.0,-100.0,6
48,2011-07-22,Another Earth,175000.0,1321194.0,2102779.0,tt1549572,Another Earth,Another Earth,2011,92.0,"Drama,Romance,Sci-Fi",1146194.0,1927779.0,False,654.9680000000001,1101.588,7
49,2013-08-23,Sparrows Dance,175000.0,2602.0,2602.0,tt1822311,Sparrows Dance,Sparrows Dance,2012,81.0,"Comedy,Drama,Romance",-172398.0,-172398.0,True,-98.51314285714285,-98.51314285714285,8
50,2015-09-04,Heroes of Dirt,175000.0,0.0,0.0,tt1934172,Heroes of Dirt,Heroes of Dirt,2015,98.0,"Action,Drama,Sport",-175000.0,-175000.0,True,-100.0,-100.0,9
51,2016-06-03,The Fits,170000.0,166425.0,169242.0,tt4238858,The Fits,The Fits,2015,72.0,"Drama,Music",-3575.0,-758.0,True,-2.1029411764705883,-0.4458823529411765,6
53,2015-12-31,Lumea e a mea,168000.0,0.0,29678.0,tt4707756,The World Is Mine,Lumea e a mea,2015,104.0,Drama,-168000.0,-138322.0,True,-100.0,-82.3345238095238,12
61,2015-08-21,Top Spin,150000.0,5858.0,5858.0,tt4219836,Top Spin,Top Spin,2014,80.0,Documentary,-144142.0,-144142.0,True,-96.09466666666665,-96.09466666666665,8
62,2013-12-31,Speak No Evil,150000.0,0.0,32927.0,tt2503358,Speak No Evil,Speak No Evil,2013,74.0,Horror,-150000.0,-117073.0,True,-100.0,-78.04866666666666,12
64,2013-05-03,Aroused,150000.0,0.0,0.0,tt2403815,Aroused,Aroused,2013,66.0,Documentary,-150000.0,-150000.0,True,-100.0,-100.0,5
68,2012-04-27,Sound of My Voice,135000.0,408015.0,429448.0,tt1748207,Sound of My Voice,Sound of My Voice,2011,85.0,"Drama,Mystery,Sci-Fi",273015.0,294448.0,False,202.23333333333335,218.1096296296296,4
70,2014-07-18,An American in Hollywood,125000.0,0.0,0.0,tt2125430,An American in Hollywood,An American in Hollywood,2014,89.0,Drama,-125000.0,-125000.0,True,-100.0,-100.0,7
71,2015-08-11,The Brain That Sings,125000.0,0.0,0.0,tt2638024,The Brain That Sings,The Brain That Sings,2013,62.0,"Documentary,Family",-125000.0,-125000.0,True,-100.0,-100.0,8
72,2015-12-31,Romantic Schemer,125000.0,0.0,0.0,tt4607906,Romantic Schemer,Romantic Schemer,2015,,Romance,-125000.0,-125000.0,True,-100.0,-100.0,12
73,2012-06-15,Your Sister's Sister,120000.0,1597486.0,3090593.0,tt1742336,Your Sister's Sister,Your Sister's Sister,2011,90.0,"Comedy,Drama",1477486.0,2970593.0,False,1231.2383333333332,2475.494166666667,6
80,2015-07-10,The Gallows,100000.0,22764410.0,41656474.0,tt2309260,The Gallows,The Gallows,2015,81.0,"Horror,Mystery,Thriller",22664410.0,41556474.0,False,22664.41,41556.473999999995,7
86,2017-07-07,A Ghost Story,100000.0,1594798.0,2769782.0,tt6265828,A Ghost Story,A Ghost Story,2017,92.0,"Drama,Fantasy,Romance",1494798.0,2669782.0,False,1494.798,2669.782,7
89,2014-03-21,Cheap Thrills,100000.0,59424.0,59424.0,tt2389182,Cheap Thrills,Cheap Thrills,2013,88.0,"Comedy,Crime,Drama",-40576.0,-40576.0,True,-40.576,-40.576,3
90,2014-06-19,The Past is a Grotesque Animal,100000.0,20056.0,20056.0,tt3072636,The Past is a Grotesque Animal,The Past is a Grotesque Animal,2014,77.0,"Biography,Documentary,Music",-79944.0,-79944.0,True,-79.944,-79.944,6
92,2012-05-18,Indie Game: The Movie,100000.0,0.0,0.0,tt1942884,Indie Game: The Movie,Indie Game: The Movie,2012,103.0,"Documentary,Drama",-100000.0,-100000.0,True,-100.0,-100.0,5
